mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.28227620124816893,0.007447910113150078,0.16439580917358398,0.13781831372789002,,sqrt,1,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6726366032785493,0.6295415660225442,0.6612028678401888,0.6940417683420749,0.7279346761768637,0.6569153502747253,0.6706604324956166,0.618387539184953,0.6477759293575921,0.6647581552305963,0.6643854888203704,0.029491199798021797,45
0.74024977684021,0.008990891761710279,0.18303382396697998,0.06779709960255133,,sqrt,1,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6787927381436117,0.632328023538961,0.6591671798029557,0.6935656055900621,0.7204266436688312,0.6569612068965517,0.6796798029556651,0.6076640662578163,0.6557297667050691,0.6346901130365697,0.6619005146596094,0.031073964344333717,61
1.2522536516189575,0.20359639086791054,0.34423131942749025,0.08019399502305172,,sqrt,1,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6787927381436117,0.655808463243808,0.6753343131331908,0.692964817489274,0.7204266436688312,0.6478066376542166,0.6862122252747253,0.6224494761604136,0.6453223387508509,0.6428157966740645,0.6667933450192985,0.027638689371451912,31
0.5032055616378784,0.13121726091107416,0.2946232080459595,0.04027581032981987,,sqrt,1,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6714630207184897,0.6545191437300217,0.6923680871228183,0.689705031352567,0.7272196261682242,0.6278846153846154,0.6996246408045976,0.6255821319727425,0.652642692157845,0.649929772291977,0.6690938761703898,0.03118437762320879,9
0.9571164369583129,0.14796173444044006,0.3570831060409546,0.06323288874388525,,sqrt,1,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6859100658772138,0.646777950310559,0.6759769654435602,0.6971726450732799,0.7353439529220779,0.6349434678637355,0.6921742528942214,0.633457193509564,0.637603989277188,0.6573247990570825,0.6696685282228482,0.03178270105735435,5
1.247091245651245,0.1206630194155417,0.30835652351379395,0.050449402711332116,,sqrt,1,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6934748259324592,0.6325738152344719,0.6677878694581282,0.7077536506240122,0.7277010432735245,0.6269157037815125,0.6868190724475288,0.6341689680822866,0.6529575892857142,0.6554021096561686,0.6685554647775807,0.032583899064987196,17
0.6206497430801392,0.1085602610944174,0.2556983709335327,0.13756507655499198,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6779517726446607,0.6584096459096459,0.6453369881863051,0.7002091356710921,0.672287253808993,0.6322880261903037,0.6579465979137032,0.5753878669639539,0.6369132802069425,0.6489275047515612,0.6505658072247161,0.03162987565314521,99
0.8811071395874024,0.10556942540825975,0.33713934421539304,0.08937846902729867,,sqrt,1,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6699403524420123,0.6426379815360079,0.6434273873837553,0.6928640502010067,0.6947591278832225,0.6391894068846524,0.6595269681609377,0.5923580236873178,0.6519573603002502,0.630825651250081,0.6517486309729243,0.028647620882179512,95
1.3085978746414184,0.09149680033537291,0.2668533563613892,0.0660057202935255,,sqrt,1,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.6848146583328862,0.6431570589479881,0.6519897907354735,0.6822030340349305,0.6951026711120738,0.6460648148148148,0.6595269681609377,0.5923580236873178,0.6444561749249249,0.6378761943294637,0.6537549389080811,0.027927948587616422,83
0.709611964225769,0.11890464448914849,0.16850905418395995,0.11183977352506773,,sqrt,2,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6938672418031397,0.622930261315217,0.653985223475355,0.6809501262626262,0.7189665008663902,0.6711308299442864,0.6829889354066985,0.6087202005170755,0.6827093814738089,0.6595037060908797,0.6675752407155477,0.031140669713368457,25
0.8960888385772705,0.1079355601182258,0.37991018295288087,0.13578958560684523,,sqrt,2,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6793571283889271,0.6231476264057998,0.6528905306022864,0.7072248551513389,0.7353439529220779,0.6471007095345018,0.7005538709078531,0.6255821319727425,0.6680875637213254,0.6483592660965226,0.6687647635703377,0.03481169479942466,13
1.254317283630371,0.13258157183846395,0.2499859571456909,0.05022970973558553,,sqrt,2,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.6793571283889271,0.6310524539966331,0.6528905306022864,0.6931661913975444,0.7265932441713692,0.6483061974789915,0.6752840909090909,0.6106631275040235,0.6605446838347782,0.6477409051445705,0.6625598553428216,0.031124570276037756,57
0.6398546457290649,0.16757494238785473,0.19775030612945557,0.13255538816089604,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.671907584409136,0.6058704096045198,0.6644021739130435,0.7334868167918834,0.6823200306330837,0.6231915331684683,0.6708774975633528,0.6080196150097466,0.6531522734436136,0.6504942956144963,0.6563722230151344,0.036291133891722886,73
0.8176478624343873,0.05512575912588866,0.3386965274810791,0.12060684219354681,,sqrt,2,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6862066189780006,0.6458984540748494,0.6662614994748212,0.7077420514920514,0.7044817074113949,0.6244747899159664,0.6858427385667429,0.587807212465196,0.6755901185015292,0.6582395928086124,0.6642544783689164,0.035198869091147784,49
1.2563416481018066,0.08783053851342996,0.23421249389648438,0.026461818160502255,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6937536280257736,0.6463283533620549,0.6832860480640854,0.7105668764212342,0.7193387798856549,0.6163773148148147,0.6774531160911277,0.5854064039408867,0.6680875637213254,0.6582395928086124,0.6658837677135571,0.03929457487096399,39
0.6304291248321533,0.12659269405743417,0.238283371925354,0.18247526294629826,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6553102466404458,0.6101655138339921,0.6452008928571429,0.6481508559103899,0.6943373658246362,0.6322295673076923,0.6679471343873518,0.5825164473684211,0.6219948915763136,0.6261717285339332,0.6384024644240318,0.029675241987363384,139
0.8007252454757691,0.0756098724480114,0.24364643096923827,0.04443186233947364,,sqrt,2,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6554700122446558,0.610699679943101,0.6191327507660055,0.6740448316524273,0.6871385521181718,0.6468896452811894,0.6679726765057838,0.5872378768020969,0.6293797980640854,0.6458853878256641,0.6423851211203181,0.02935759479538579,119
1.2710644006729126,0.15535660409995858,0.27114708423614503,0.070610119017972,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6554700122446558,0.6134231316057729,0.6426825508922966,0.6780376175522097,0.6802320019134178,0.6231915331684683,0.6607028162055336,0.5784600389863548,0.6292763157894736,0.6348813450145409,0.6396357363372723,0.029421914839398638,133
0.5483261108398437,0.09107555140304821,0.17422587871551515,0.061086767425140506,,sqrt,4,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6333793652763986,0.6047725131104555,0.594052498708519,0.6676796735053738,0.6717087526959022,0.5947084470249804,0.648182285546416,0.5616691980238061,0.6369132802069425,0.6405265278466474,0.6253592541945442,0.03359742643962665,205
0.9582779169082641,0.0759955056071706,0.23359098434448242,0.12125776464018231,,sqrt,4,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.625879917184265,0.5947840390594815,0.6166399572649572,0.6681230105984819,0.6873803827751197,0.6026626595019073,0.632087250293772,0.5864964896214897,0.6520180250783699,0.6329742574044274,0.6299045988782271,0.030527516816858603,193
1.2727845668792725,0.12015211849695419,0.20148591995239257,0.04207983975353195,,sqrt,4,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6405516602379403,0.5947840390594815,0.617866847826087,0.6750880786777876,0.670700902733881,0.6015335648148148,0.632087250293772,0.5859887397447049,0.6445377628102636,0.640632814819737,0.6303771661018469,0.02874522477501019,181
0.6721661806106567,0.1681582600478013,0.1758572578430176,0.08219161604397913,,sqrt,4,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6333793652763986,0.6047725131104555,0.594052498708519,0.6676796735053738,0.6717087526959022,0.5947084470249804,0.648182285546416,0.5616691980238061,0.6369132802069425,0.6405265278466474,0.6253592541945442,0.03359742643962665,205
0.8130681276321411,0.2021986246320472,0.2438046932220459,0.06791040683573371,,sqrt,4,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.625879917184265,0.5947840390594815,0.6166399572649572,0.6681230105984819,0.6873803827751197,0.6026626595019073,0.632087250293772,0.5864964896214897,0.6520180250783699,0.6329742574044274,0.6299045988782271,0.030527516816858603,193
1.319757080078125,0.16927141549963262,0.2764043092727661,0.03411386500802626,,sqrt,4,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6405516602379403,0.5947840390594815,0.617866847826087,0.6750880786777876,0.670700902733881,0.6015335648148148,0.632087250293772,0.5859887397447049,0.6445377628102636,0.640632814819737,0.6303771661018469,0.02874522477501019,181
0.570750641822815,0.10893934971579007,0.17186825275421141,0.05342146105600157,,sqrt,4,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6311763600380473,0.6124347349786945,0.6340184294871796,0.6481508559103899,0.6746841950646298,0.6077415966386555,0.6540763142016344,0.6055519467540774,0.6294658503004005,0.6336489051997439,0.6330949188573453,0.020598126913812482,161
0.9362031936645507,0.12585464201326607,0.2268549919128418,0.0523119173191932,,sqrt,4,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6482981966548778,0.6082380571360835,0.6019163995726496,0.660151082026082,0.6670218157966471,0.6155519467540773,0.6724341092727972,0.5836625768299497,0.6523089241839243,0.6259290854193464,0.6335512193646435,0.02901982576729624,155
1.296594762802124,0.19517135103733682,0.25497772693634035,0.06722118351967085,,sqrt,4,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.6335143585028657,0.593520625889047,0.6063568722395559,0.660151082026082,0.6746841950646298,0.6252223412181039,0.6573149236192715,0.598402286273049,0.6445377628102636,0.6266852615209931,0.6320389709163862,0.025992238419754933,171
0.5666280269622803,0.13679186680673222,0.19271063804626465,0.09769884167148454,,log2,1,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6726366032785493,0.6295415660225442,0.6612028678401888,0.6940417683420749,0.7279346761768637,0.6569153502747253,0.6706604324956166,0.618387539184953,0.6477759293575921,0.6647581552305963,0.6643854888203704,0.029491199798021797,45
0.9245968103408814,0.08754792043357862,0.34298579692840575,0.05969451284388079,,log2,1,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.6787927381436117,0.632328023538961,0.6591671798029557,0.6935656055900621,0.7204266436688312,0.6569612068965517,0.6796798029556651,0.6076640662578163,0.6557297667050691,0.6346901130365697,0.6619005146596094,0.031073964344333717,61
1.32747323513031,0.1918431508816438,0.3228708028793335,0.08257447027761526,,log2,1,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6787927381436117,0.655808463243808,0.6753343131331908,0.692964817489274,0.7204266436688312,0.6478066376542166,0.6862122252747253,0.6224494761604136,0.6453223387508509,0.6428157966740645,0.6667933450192985,0.027638689371451912,31
0.6224429368972778,0.06027567051655094,0.17347397804260253,0.05913874298965003,,log2,1,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6714630207184897,0.6545191437300217,0.6923680871228183,0.689705031352567,0.7272196261682242,0.6278846153846154,0.6996246408045976,0.6255821319727425,0.652642692157845,0.649929772291977,0.6690938761703898,0.03118437762320879,9
0.9013959169387817,0.12267742735921028,0.387252140045166,0.11837231033824543,,log2,1,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.6859100658772138,0.646777950310559,0.6759769654435602,0.6971726450732799,0.7353439529220779,0.6349434678637355,0.6921742528942214,0.633457193509564,0.637603989277188,0.6573247990570825,0.6696685282228482,0.03178270105735435,5
1.268606424331665,0.12646382276462806,0.28648056983947756,0.036522343405476804,,log2,1,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6934748259324592,0.6325738152344719,0.6677878694581282,0.7077536506240122,0.7277010432735245,0.6269157037815125,0.6868190724475288,0.6341689680822866,0.6529575892857142,0.6554021096561686,0.6685554647775807,0.032583899064987196,17
0.683300518989563,0.10444256352674436,0.1509108543395996,0.06771371750336494,,log2,1,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.6779517726446607,0.6584096459096459,0.6453369881863051,0.7002091356710921,0.672287253808993,0.6322880261903037,0.6579465979137032,0.5753878669639539,0.6369132802069425,0.6489275047515612,0.6505658072247161,0.03162987565314521,99
0.8607116222381592,0.11961527701574316,0.4195747137069702,0.09451508689827023,,log2,1,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.6699403524420123,0.6426379815360079,0.6434273873837553,0.6928640502010067,0.6947591278832225,0.6391894068846524,0.6595269681609377,0.5923580236873178,0.6519573603002502,0.630825651250081,0.6517486309729243,0.028647620882179512,95
1.274493360519409,0.13711523487770022,0.28312561511993406,0.03822551612224906,,log2,1,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.6848146583328862,0.6431570589479881,0.6519897907354735,0.6822030340349305,0.6951026711120738,0.6460648148148148,0.6595269681609377,0.5923580236873178,0.6444561749249249,0.6378761943294637,0.6537549389080811,0.027927948587616422,83
0.6232176065444947,0.09098874061395822,0.23202378749847413,0.20035967282157965,,log2,2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.6938672418031397,0.622930261315217,0.653985223475355,0.6809501262626262,0.7189665008663902,0.6711308299442864,0.6829889354066985,0.6087202005170755,0.6827093814738089,0.6595037060908797,0.6675752407155477,0.031140669713368457,25
0.7820260763168335,0.09040006345469974,0.2771990060806274,0.09209278741813996,,log2,2,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.6793571283889271,0.6231476264057998,0.6528905306022864,0.7072248551513389,0.7353439529220779,0.6471007095345018,0.7005538709078531,0.6255821319727425,0.6680875637213254,0.6483592660965226,0.6687647635703377,0.03481169479942466,13
1.2426804542541503,0.11227894917902352,0.23183364868164064,0.03346871681376635,,log2,2,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.6793571283889271,0.6310524539966331,0.6528905306022864,0.6931661913975444,0.7265932441713692,0.6483061974789915,0.6752840909090909,0.6106631275040235,0.6605446838347782,0.6477409051445705,0.6625598553428216,0.031124570276037756,57
0.6597253561019898,0.14555366456925514,0.14755432605743407,0.05940666869553474,,log2,2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.671907584409136,0.6058704096045198,0.6644021739130435,0.7334868167918834,0.6823200306330837,0.6231915331684683,0.6708774975633528,0.6080196150097466,0.6531522734436136,0.6504942956144963,0.6563722230151344,0.036291133891722886,73
0.9043093681335449,0.17950367967708816,0.28037056922912595,0.06340030435764897,,log2,2,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.6862066189780006,0.6458984540748494,0.6662614994748212,0.7077420514920514,0.7044817074113949,0.6244747899159664,0.6858427385667429,0.587807212465196,0.6755901185015292,0.6582395928086124,0.6642544783689164,0.035198869091147784,49
1.2337984323501587,0.1669870184100912,0.25248012542724607,0.06010742781936841,,log2,2,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.6937536280257736,0.6463283533620549,0.6832860480640854,0.7105668764212342,0.7193387798856549,0.6163773148148147,0.6774531160911277,0.5854064039408867,0.6680875637213254,0.6582395928086124,0.6658837677135571,0.03929457487096399,39
0.6053699254989624,0.06810051936365262,0.17442595958709717,0.09286266535946687,,log2,2,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.6553102466404458,0.6101655138339921,0.6452008928571429,0.6481508559103899,0.6943373658246362,0.6322295673076923,0.6679471343873518,0.5825164473684211,0.6219948915763136,0.6261717285339332,0.6384024644240318,0.029675241987363384,139
0.8985160112380981,0.08038373304253876,0.24334123134613037,0.07708702202521536,,log2,2,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.6554700122446558,0.610699679943101,0.6191327507660055,0.6740448316524273,0.6871385521181718,0.6468896452811894,0.6679726765057838,0.5872378768020969,0.6293797980640854,0.6458853878256641,0.6423851211203181,0.02935759479538579,119
1.2267365455627441,0.10460251345141323,0.2054429531097412,0.05395882995774321,,log2,2,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.6554700122446558,0.6134231316057729,0.6426825508922966,0.6780376175522097,0.6802320019134178,0.6231915331684683,0.6607028162055336,0.5784600389863548,0.6292763157894736,0.6348813450145409,0.6396357363372723,0.029421914839398638,133
0.6112974405288696,0.14448203379846997,0.1473978042602539,0.06900795619641956,,log2,4,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6333793652763986,0.6047725131104555,0.594052498708519,0.6676796735053738,0.6717087526959022,0.5947084470249804,0.648182285546416,0.5616691980238061,0.6369132802069425,0.6405265278466474,0.6253592541945442,0.03359742643962665,205
0.9042497634887695,0.16808098853170608,0.2251812696456909,0.05001611196098646,,log2,4,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.625879917184265,0.5947840390594815,0.6166399572649572,0.6681230105984819,0.6873803827751197,0.6026626595019073,0.632087250293772,0.5864964896214897,0.6520180250783699,0.6329742574044274,0.6299045988782271,0.030527516816858603,193
1.240155816078186,0.17370896899470512,0.2697284698486328,0.053787726105768305,,log2,4,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.6405516602379403,0.5947840390594815,0.617866847826087,0.6750880786777876,0.670700902733881,0.6015335648148148,0.632087250293772,0.5859887397447049,0.6445377628102636,0.640632814819737,0.6303771661018469,0.02874522477501019,181
0.5368139505386352,0.05285037770808155,0.1532886028289795,0.029628363697478413,,log2,4,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6333793652763986,0.6047725131104555,0.594052498708519,0.6676796735053738,0.6717087526959022,0.5947084470249804,0.648182285546416,0.5616691980238061,0.6369132802069425,0.6405265278466474,0.6253592541945442,0.03359742643962665,205
1.0185510158538817,0.09783042106510435,0.22818894386291505,0.06156076135120104,,log2,4,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.625879917184265,0.5947840390594815,0.6166399572649572,0.6681230105984819,0.6873803827751197,0.6026626595019073,0.632087250293772,0.5864964896214897,0.6520180250783699,0.6329742574044274,0.6299045988782271,0.030527516816858603,193
1.2427395343780518,0.17143947938137888,0.21349141597747803,0.042338042493223316,,log2,4,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6405516602379403,0.5947840390594815,0.617866847826087,0.6750880786777876,0.670700902733881,0.6015335648148148,0.632087250293772,0.5859887397447049,0.6445377628102636,0.640632814819737,0.6303771661018469,0.02874522477501019,181
0.5775012969970703,0.0744290270198589,0.1508239507675171,0.04619364103810707,,log2,4,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6311763600380473,0.6124347349786945,0.6340184294871796,0.6481508559103899,0.6746841950646298,0.6077415966386555,0.6540763142016344,0.6055519467540774,0.6294658503004005,0.6336489051997439,0.6330949188573453,0.020598126913812482,161
0.8025081396102905,0.12354049767245397,0.20247139930725097,0.0557927566322593,,log2,4,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6482981966548778,0.6082380571360835,0.6019163995726496,0.660151082026082,0.6670218157966471,0.6155519467540773,0.6724341092727972,0.5836625768299497,0.6523089241839243,0.6259290854193464,0.6335512193646435,0.02901982576729624,155
